"pop_1","pop_2","dist","Binomial","Longitude1","Latitude1","Longitude2","Latitude2","first_year1","last_year1","first_year2","last_year2","cost"
"Dryobates_pubescens-10","Dryobates_pubescens-5",905.208104074023,"Dryobates_pubescens",-60.79843,53.003392,-63,45,1976,2014,1970,2012,1253.13054485354
"Dryobates_pubescens-11","Dryobates_pubescens-5",38.3787057393128,"Dryobates_pubescens",-62.735984,45.290147,-63,45,1970,2014,1970,2012,38.7053773552179
"Dryobates_pubescens-12","Dryobates_pubescens-5",4841.90919947554,"Dryobates_pubescens",-136.036766,63.748366,-63,45,1986,2014,1970,2012,3859.68912222
"Dryobates_pubescens-7","Dryobates_pubescens-6",1055.38638916741,"Dryobates_pubescens",-72,54,-86,50,1970,2014,1970,2014,991.23665193677
"Dryobates_pubescens-8","Dryobates_pubescens-6",1435.52260649424,"Dryobates_pubescens",-106,54,-86,50,1970,2014,1970,2014,1364.30775419141
"Dryobates_pubescens-9","Dryobates_pubescens-6",976.98158350349,"Dryobates_pubescens",-97.404876,55.443204,-86,50,1970,2014,1970,2014,846.547258748009
"Dryobates_pubescens-10","Dryobates_pubescens-6",1768.42232416284,"Dryobates_pubescens",-60.79843,53.003392,-86,50,1976,2014,1970,2014,1576.99855361496
"Dryobates_pubescens-11","Dryobates_pubescens-6",1813.35466471945,"Dryobates_pubescens",-62.735984,45.290147,-86,50,1970,2014,1970,2014,1397.56165153532
"Dryobates_pubescens-12","Dryobates_pubescens-6",3293.07308393811,"Dryobates_pubescens",-136.036766,63.748366,-86,50,1986,2014,1970,2014,2552.15277831092
"Dryobates_pubescens-8","Dryobates_pubescens-7",2203.12464803962,"Dryobates_pubescens",-106,54,-72,54,1970,2014,1970,2014,2111.70134257866
"Dryobates_pubescens-9","Dryobates_pubescens-7",1632.00884799987,"Dryobates_pubescens",-97.404876,55.443204,-72,54,1970,2014,1970,2014,1592.62629269395
"Dryobates_pubescens-10","Dryobates_pubescens-7",749.122301082842,"Dryobates_pubescens",-60.79843,53.003392,-72,54,1976,2014,1970,2014,672.414023613887
"Dryobates_pubescens-11","Dryobates_pubescens-7",1175.15670422896,"Dryobates_pubescens",-62.735984,45.290147,-72,54,1970,2014,1970,2014,1060.56633403825
"Dryobates_pubescens-12","Dryobates_pubescens-7",3665.04625351795,"Dryobates_pubescens",-136.036766,63.748366,-72,54,1986,2014,1970,2014,3298.23181225685
"Dryobates_pubescens-9","Dryobates_pubescens-8",575.052635586928,"Dryobates_pubescens",-97.404876,55.443204,-106,54,1970,2014,1970,2014,587.646358988746
"Dryobates_pubescens-10","Dryobates_pubescens-8",2943.76248346091,"Dryobates_pubescens",-60.79843,53.003392,-106,54,1976,2014,1970,2014,2753.80856410478
"Dryobates_pubescens-11","Dryobates_pubescens-8",3209.06263442263,"Dryobates_pubescens",-62.735984,45.290147,-106,54,1970,2014,1970,2014,2554.30714251878
"Dryobates_pubescens-12","Dryobates_pubescens-8",2012.20803273891,"Dryobates_pubescens",-136.036766,63.748366,-106,54,1986,2014,1970,2014,1503.61706945259
"Dryobates_pubescens-10","Dryobates_pubescens-9",2369.80926510305,"Dryobates_pubescens",-60.79843,53.003392,-97.404876,55.443204,1976,2014,1970,2014,2234.73351422006
"Dryobates_pubescens-11","Dryobates_pubescens-9",2672.53612521533,"Dryobates_pubescens",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,2169.44574707961
"Dryobates_pubescens-12","Dryobates_pubescens-9",2319.29585158396,"Dryobates_pubescens",-136.036766,63.748366,-97.404876,55.443204,1986,2014,1970,2014,1744.52253542944
"Dryobates_pubescens-11","Dryobates_pubescens-10",870.061281842238,"Dryobates_pubescens",-62.735984,45.290147,-60.79843,53.003392,1970,2014,1976,2014,1268.49268927605
"Dryobates_pubescens-12","Dryobates_pubescens-10",4270.32558735898,"Dryobates_pubescens",-136.036766,63.748366,-60.79843,53.003392,1986,2014,1976,2014,3940.33903378297
"Dryobates_pubescens-12","Dryobates_pubescens-11",4829.22287665754,"Dryobates_pubescens",-136.036766,63.748366,-62.735984,45.290147,1986,2014,1970,2014,3875.05126664251
"Dumetella_carolinensis-3","Dumetella_carolinensis-2",676.774941061268,"Dumetella_carolinensis",-125.441985,56.159482,-114.807219,55.142948,1970,2014,1970,2012,633.516215465521
"Dumetella_carolinensis-4","Dumetella_carolinensis-2",1100.63902346417,"Dumetella_carolinensis",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1970,2012,1000.32884620022
"Dumetella_carolinensis-5","Dumetella_carolinensis-2",3457.01678326725,"Dumetella_carolinensis",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1970,2012,2754.62704786932
"Dumetella_carolinensis-6","Dumetella_carolinensis-2",3770.19872045143,"Dumetella_carolinensis",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1970,2012,3003.75317920338
"Dumetella_carolinensis-7","Dumetella_carolinensis-2",1874.50110210871,"Dumetella_carolinensis",-87.125633,51.433288,-114.807219,55.142948,1970,2014,1970,2012,1677.49213287119
"Dumetella_carolinensis-8","Dumetella_carolinensis-2",2695.8157002271,"Dumetella_carolinensis",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1970,2012,2496.47034531882
"Dumetella_carolinensis-9","Dumetella_carolinensis-2",574.141163101266,"Dumetella_carolinensis",-105.758445,55.410147,-114.807219,55.142948,1970,2014,1970,2012,573.839171634453
"Dumetella_carolinensis-10","Dumetella_carolinensis-2",3446.93543990314,"Dumetella_carolinensis",-60.79843,53.003392,-114.807219,55.142948,1976,2014,1970,2012,3201.79899362415
"Dumetella_carolinensis-4","Dumetella_carolinensis-3",1743.94409296561,"Dumetella_carolinensis",-97.404876,55.443204,-125.441985,56.159482,1970,2014,1970,2014,1525.37151534854
"Dumetella_carolinensis-5","Dumetella_carolinensis-3",4103.12507739161,"Dumetella_carolinensis",-66.291594,46.666605,-125.441985,56.159482,1970,2014,1970,2014,3349.64518929497
"Dumetella_carolinensis-6","Dumetella_carolinensis-3",4414.03644038297,"Dumetella_carolinensis",-62.735984,45.290147,-125.441985,56.159482,1970,2014,1970,2014,3598.77132062903
"Dumetella_carolinensis-7","Dumetella_carolinensis-3",2538.82553556508,"Dumetella_carolinensis",-87.125633,51.433288,-125.441985,56.159482,1970,2014,1970,2014,2202.53480201952
"Dumetella_carolinensis-8","Dumetella_carolinensis-3",3315.67886062118,"Dumetella_carolinensis",-73.107078,52.941847,-125.441985,56.159482,1970,2014,1970,2014,3021.51301446714
"Dumetella_carolinensis-9","Dumetella_carolinensis-3",1230.70581655474,"Dumetella_carolinensis",-105.758445,55.410147,-125.441985,56.159482,1970,2014,1970,2014,1098.88184078278
"Dumetella_carolinensis-10","Dumetella_carolinensis-3",4030.62109264126,"Dumetella_carolinensis",-60.79843,53.003392,-125.441985,56.159482,1976,2014,1970,2014,3726.84166277247
"Dumetella_carolinensis-5","Dumetella_carolinensis-4",2360.46737892481,"Dumetella_carolinensis",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1970,2014,1920.31961574555
"Dumetella_carolinensis-6","Dumetella_carolinensis-4",2672.53612521533,"Dumetella_carolinensis",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,2169.44574707961
"Dumetella_carolinensis-7","Dumetella_carolinensis-4",813.544757769533,"Dumetella_carolinensis",-87.125633,51.433288,-97.404876,55.443204,1970,2014,1970,2014,710.426653467111
"Dumetella_carolinensis-8","Dumetella_carolinensis-4",1598.24787924074,"Dumetella_carolinensis",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1970,2014,1529.40486591473
"Dumetella_carolinensis-9","Dumetella_carolinensis-4",527.385762266412,"Dumetella_carolinensis",-105.758445,55.410147,-97.404876,55.443204,1970,2014,1970,2014,491.339333849437
"Dumetella_carolinensis-10","Dumetella_carolinensis-4",2369.80926510305,"Dumetella_carolinensis",-60.79843,53.003392,-97.404876,55.443204,1976,2014,1970,2014,2234.73351422006
"Dumetella_carolinensis-6","Dumetella_carolinensis-5",314.81439847364,"Dumetella_carolinensis",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,260.557724994325
"Dumetella_carolinensis-7","Dumetella_carolinensis-5",1603.38742980375,"Dumetella_carolinensis",-87.125633,51.433288,-66.291594,46.666605,1970,2014,1970,2014,1281.72261059632
"Dumetella_carolinensis-8","Dumetella_carolinensis-5",852.255453591825,"Dumetella_carolinensis",-73.107078,52.941847,-66.291594,46.666605,1970,2014,1970,2014,763.657579759873
"Dumetella_carolinensis-9","Dumetella_carolinensis-5",2883.26161717945,"Dumetella_carolinensis",-105.758445,55.410147,-66.291594,46.666605,1970,2014,1970,2014,2377.76378522955
"Dumetella_carolinensis-10","Dumetella_carolinensis-5",807.6278342471,"Dumetella_carolinensis",-60.79843,53.003392,-66.291594,46.666605,1976,2014,1970,2014,1019.36655794199
"Dumetella_carolinensis-7","Dumetella_carolinensis-6",1918.17062349111,"Dumetella_carolinensis",-87.125633,51.433288,-62.735984,45.290147,1970,2014,1970,2014,1530.84874193038
"Dumetella_carolinensis-8","Dumetella_carolinensis-6",1136.40367599816,"Dumetella_carolinensis",-73.107078,52.941847,-62.735984,45.290147,1970,2014,1970,2014,1012.78371109393
"Dumetella_carolinensis-9","Dumetella_carolinensis-6",3196.25562815103,"Dumetella_carolinensis",-105.758445,55.410147,-62.735984,45.290147,1970,2014,1970,2014,2626.88991656361
"Dumetella_carolinensis-10","Dumetella_carolinensis-6",870.061281842238,"Dumetella_carolinensis",-60.79843,53.003392,-62.735984,45.290147,1976,2014,1970,2014,1268.49268927605
"Dumetella_carolinensis-8","Dumetella_carolinensis-7",969.726583565284,"Dumetella_carolinensis",-73.107078,52.941847,-87.125633,51.433288,1970,2014,1970,2014,895.30944604526
"Dumetella_carolinensis-9","Dumetella_carolinensis-7",1308.11982306877,"Dumetella_carolinensis",-105.758445,55.410147,-87.125633,51.433288,1970,2014,1970,2014,1168.50262052042
"Dumetella_carolinensis-10","Dumetella_carolinensis-7",1793.79415729332,"Dumetella_carolinensis",-60.79843,53.003392,-87.125633,51.433288,1976,2014,1970,2014,1600.63809435059
"Dumetella_carolinensis-9","Dumetella_carolinensis-8",2125.04314211773,"Dumetella_carolinensis",-105.758445,55.410147,-73.107078,52.941847,1970,2014,1970,2014,1987.48083296804
"Dumetella_carolinensis-10","Dumetella_carolinensis-8",824.140865528919,"Dumetella_carolinensis",-60.79843,53.003392,-73.107078,52.941847,1976,2014,1970,2014,754.240395740946
"Dumetella_carolinensis-10","Dumetella_carolinensis-9",2887.99308642592,"Dumetella_carolinensis",-60.79843,53.003392,-105.758445,55.410147,1976,2014,1970,2014,2692.80948127337
"Empidonax_alnorum-2","Empidonax_alnorum-1",676.774941061268,"Empidonax_alnorum",-125.441985,56.159482,-114.807219,55.142948,1970,2014,1970,2012,633.516215465521
"Empidonax_alnorum-3","Empidonax_alnorum-1",1100.63902346417,"Empidonax_alnorum",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1970,2012,1000.32884620022
"Empidonax_alnorum-4","Empidonax_alnorum-1",3457.01678326725,"Empidonax_alnorum",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1970,2012,2754.62704786932
"Empidonax_alnorum-5","Empidonax_alnorum-1",3446.93543990314,"Empidonax_alnorum",-60.79843,53.003392,-114.807219,55.142948,1974,2014,1970,2012,3201.79899362415
"Empidonax_alnorum-6","Empidonax_alnorum-1",1078.84680739994,"Empidonax_alnorum",-120.52011,64.407745,-114.807219,55.142948,1974,2014,1970,2012,767.483978304198
"Empidonax_alnorum-7","Empidonax_alnorum-1",3770.19872045143,"Empidonax_alnorum",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1970,2012,3003.75317920338
"Empidonax_alnorum-8","Empidonax_alnorum-1",1874.50110210871,"Empidonax_alnorum",-87.125633,51.433288,-114.807219,55.142948,1970,2014,1970,2012,1677.49213287119
"Empidonax_alnorum-9","Empidonax_alnorum-1",2695.8157002271,"Empidonax_alnorum",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1970,2012,2496.47034531882
"Empidonax_alnorum-10","Empidonax_alnorum-1",574.141163101266,"Empidonax_alnorum",-105.758445,55.410147,-114.807219,55.142948,1970,2014,1970,2012,573.839171634453
"Empidonax_alnorum-11","Empidonax_alnorum-1",1524.06277071799,"Empidonax_alnorum",-136.036766,63.748366,-114.807219,55.142948,1973,2014,1970,2012,1170.19746797834
"Empidonax_alnorum-3","Empidonax_alnorum-2",1743.94409296561,"Empidonax_alnorum",-97.404876,55.443204,-125.441985,56.159482,1970,2014,1970,2014,1525.37151534854
"Empidonax_alnorum-4","Empidonax_alnorum-2",4103.12507739161,"Empidonax_alnorum",-66.291594,46.666605,-125.441985,56.159482,1970,2014,1970,2014,3349.64518929497
"Empidonax_alnorum-5","Empidonax_alnorum-2",4030.62109264126,"Empidonax_alnorum",-60.79843,53.003392,-125.441985,56.159482,1974,2014,1970,2014,3726.84166277247
"Empidonax_alnorum-6","Empidonax_alnorum-2",956.821056828829,"Empidonax_alnorum",-120.52011,64.407745,-125.441985,56.159482,1974,2014,1970,2014,612.084519725366
"Empidonax_alnorum-7","Empidonax_alnorum-2",4414.03644038297,"Empidonax_alnorum",-62.735984,45.290147,-125.441985,56.159482,1970,2014,1970,2014,3598.77132062903
"Empidonax_alnorum-8","Empidonax_alnorum-2",2538.82553556508,"Empidonax_alnorum",-87.125633,51.433288,-125.441985,56.159482,1970,2014,1970,2014,2202.53480201952
"Empidonax_alnorum-9","Empidonax_alnorum-2",3315.67886062118,"Empidonax_alnorum",-73.107078,52.941847,-125.441985,56.159482,1970,2014,1970,2014,3021.51301446714
"Empidonax_alnorum-10","Empidonax_alnorum-2",1230.70581655474,"Empidonax_alnorum",-105.758445,55.410147,-125.441985,56.159482,1970,2014,1970,2014,1098.88184078278
"Empidonax_alnorum-11","Empidonax_alnorum-2",1027.89351041563,"Empidonax_alnorum",-136.036766,63.748366,-125.441985,56.159482,1973,2014,1970,2014,795.881643875829
"Empidonax_alnorum-4","Empidonax_alnorum-3",2360.46737892481,"Empidonax_alnorum",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1970,2014,1920.31961574555
"Empidonax_alnorum-5","Empidonax_alnorum-3",2369.80926510305,"Empidonax_alnorum",-60.79843,53.003392,-97.404876,55.443204,1974,2014,1970,2014,2234.73351422006
"Empidonax_alnorum-6","Empidonax_alnorum-3",1614.98734390927,"Empidonax_alnorum",-120.52011,64.407745,-97.404876,55.443204,1974,2014,1970,2014,1267.78889860353
"Empidonax_alnorum-7","Empidonax_alnorum-3",2672.53612521533,"Empidonax_alnorum",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,2169.44574707961
"Empidonax_alnorum-8","Empidonax_alnorum-3",813.544757769533,"Empidonax_alnorum",-87.125633,51.433288,-97.404876,55.443204,1970,2014,1970,2014,710.426653467111
"Empidonax_alnorum-9","Empidonax_alnorum-3",1598.24787924074,"Empidonax_alnorum",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1970,2014,1529.40486591473
"Empidonax_alnorum-10","Empidonax_alnorum-3",527.385762266412,"Empidonax_alnorum",-105.758445,55.410147,-97.404876,55.443204,1970,2014,1970,2014,491.339333849437
"Empidonax_alnorum-11","Empidonax_alnorum-3",2319.29585158396,"Empidonax_alnorum",-136.036766,63.748366,-97.404876,55.443204,1973,2014,1970,2014,1744.52253542944
"Empidonax_alnorum-5","Empidonax_alnorum-4",807.6278342471,"Empidonax_alnorum",-60.79843,53.003392,-66.291594,46.666605,1974,2014,1970,2014,1019.36655794199
"Empidonax_alnorum-6","Empidonax_alnorum-4",3781.9658641491,"Empidonax_alnorum",-120.52011,64.407745,-66.291594,46.666605,1974,2014,1970,2014,3149.19149848255
"Empidonax_alnorum-7","Empidonax_alnorum-4",314.81439847364,"Empidonax_alnorum",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,260.557724994325
"Empidonax_alnorum-8","Empidonax_alnorum-4",1603.38742980375,"Empidonax_alnorum",-87.125633,51.433288,-66.291594,46.666605,1970,2014,1970,2014,1281.72261059632
"Empidonax_alnorum-9","Empidonax_alnorum-4",852.255453591825,"Empidonax_alnorum",-73.107078,52.941847,-66.291594,46.666605,1970,2014,1970,2014,763.657579759873
"Empidonax_alnorum-10","Empidonax_alnorum-4",2883.26161717945,"Empidonax_alnorum",-105.758445,55.410147,-66.291594,46.666605,1970,2014,1970,2014,2377.76378522955
"Empidonax_alnorum-11","Empidonax_alnorum-4",4537.54575878862,"Empidonax_alnorum",-136.036766,63.748366,-66.291594,46.666605,1973,2014,1970,2014,3625.92513530845
"Empidonax_alnorum-6","Empidonax_alnorum-5",3521.95080512561,"Empidonax_alnorum",-120.52011,64.407745,-60.79843,53.003392,1974,2014,1974,2014,3463.60539695707
"Empidonax_alnorum-7","Empidonax_alnorum-5",870.061281842238,"Empidonax_alnorum",-62.735984,45.290147,-60.79843,53.003392,1970,2014,1974,2014,1268.49268927605
"Empidonax_alnorum-8","Empidonax_alnorum-5",1793.79415729332,"Empidonax_alnorum",-87.125633,51.433288,-60.79843,53.003392,1970,2014,1974,2014,1600.63809435059
"Empidonax_alnorum-9","Empidonax_alnorum-5",824.140865528919,"Empidonax_alnorum",-73.107078,52.941847,-60.79843,53.003392,1970,2014,1974,2014,754.240395740946
"Empidonax_alnorum-10","Empidonax_alnorum-5",2887.99308642592,"Empidonax_alnorum",-105.758445,55.410147,-60.79843,53.003392,1970,2014,1974,2014,2692.80948127337
"Empidonax_alnorum-11","Empidonax_alnorum-5",4270.32558735898,"Empidonax_alnorum",-136.036766,63.748366,-60.79843,53.003392,1973,2014,1974,2014,3940.33903378297
"Empidonax_alnorum-7","Empidonax_alnorum-6",4072.7302887614,"Empidonax_alnorum",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1974,2014,3398.31762981661
"Empidonax_alnorum-8","Empidonax_alnorum-6",2400.4601009284,"Empidonax_alnorum",-87.125633,51.433288,-120.52011,64.407745,1970,2014,1974,2014,1939.29853620411
"Empidonax_alnorum-9","Empidonax_alnorum-6",2936.3279276146,"Empidonax_alnorum",-73.107078,52.941847,-120.52011,64.407745,1970,2014,1974,2014,2758.27674865174
"Empidonax_alnorum-10","Empidonax_alnorum-6",1290.48833089739,"Empidonax_alnorum",-105.758445,55.410147,-120.52011,64.407745,1970,2014,1974,2014,932.647022587487
"Empidonax_alnorum-11","Empidonax_alnorum-6",756.729116508275,"Empidonax_alnorum",-136.036766,63.748366,-120.52011,64.407745,1973,2014,1974,2014,490.666134692356
"Empidonax_alnorum-8","Empidonax_alnorum-7",1918.17062349111,"Empidonax_alnorum",-87.125633,51.433288,-62.735984,45.290147,1970,2014,1970,2014,1530.84874193038
"Empidonax_alnorum-9","Empidonax_alnorum-7",1136.40367599816,"Empidonax_alnorum",-73.107078,52.941847,-62.735984,45.290147,1970,2014,1970,2014,1012.78371109393
"Empidonax_alnorum-10","Empidonax_alnorum-7",3196.25562815103,"Empidonax_alnorum",-105.758445,55.410147,-62.735984,45.290147,1970,2014,1970,2014,2626.88991656361
"Empidonax_alnorum-11","Empidonax_alnorum-7",4829.22287665754,"Empidonax_alnorum",-136.036766,63.748366,-62.735984,45.290147,1973,2014,1970,2014,3875.05126664251
"Empidonax_alnorum-9","Empidonax_alnorum-8",969.726583565284,"Empidonax_alnorum",-73.107078,52.941847,-87.125633,51.433288,1970,2014,1970,2014,895.30944604526
"Empidonax_alnorum-10","Empidonax_alnorum-8",1308.11982306877,"Empidonax_alnorum",-105.758445,55.410147,-87.125633,51.433288,1970,2014,1970,2014,1168.50262052042
"Empidonax_alnorum-11","Empidonax_alnorum-8",3123.42347372968,"Empidonax_alnorum",-136.036766,63.748366,-87.125633,51.433288,1973,2014,1970,2014,2416.03217303002
"Empidonax_alnorum-10","Empidonax_alnorum-9",2125.04314211773,"Empidonax_alnorum",-105.758445,55.410147,-73.107078,52.941847,1970,2014,1970,2014,1987.48083296804
"Empidonax_alnorum-11","Empidonax_alnorum-9",3692.84429534578,"Empidonax_alnorum",-136.036766,63.748366,-73.107078,52.941847,1973,2014,1970,2014,3235.01038547764
"Empidonax_alnorum-11","Empidonax_alnorum-10",1916.90844331334,"Empidonax_alnorum",-136.036766,63.748366,-105.758445,55.410147,1973,2014,1970,2014,1409.38065941339
"Empidonax_flaviventris-2","Empidonax_flaviventris-1",335.703699237208,"Empidonax_flaviventris",-63,45,-66.75,46.5,1970,2012,1970,2014,260.093527719301
"Empidonax_flaviventris-3","Empidonax_flaviventris-1",1474.51444685168,"Empidonax_flaviventris",-86,50,-66.75,46.5,1970,2014,1970,2014,1124.20015852459
"Empidonax_flaviventris-4","Empidonax_flaviventris-1",914.103036209836,"Empidonax_flaviventris",-72,54,-66.75,46.5,1970,2014,1970,2014,785.110661896433
"Empidonax_flaviventris-5","Empidonax_flaviventris-1",3451.76309172235,"Empidonax_flaviventris",-115,55,-66.75,46.5,1972,2012,1970,2014,2719.58569676795
"Empidonax_flaviventris-6","Empidonax_flaviventris-1",4086.40341237612,"Empidonax_flaviventris",-125.441985,56.159482,-66.75,46.5,1970,2014,1970,2014,3325.40982761831
"Empidonax_flaviventris-7","Empidonax_flaviventris-1",2343.06694548614,"Empidonax_flaviventris",-97.404876,55.443204,-66.75,46.5,1971,2014,1970,2014,1896.08425406888
"Empidonax_flaviventris-8","Empidonax_flaviventris-1",840.373192895845,"Empidonax_flaviventris",-60.79843,53.003392,-66.75,46.5,1974,2014,1970,2014,993.037017134238
"Empidonax_flaviventris-9","Empidonax_flaviventris-1",3774.4780081275,"Empidonax_flaviventris",-120.52011,64.407745,-66.75,46.5,1974,2014,1970,2014,3124.95613680589
"Empidonax_flaviventris-10","Empidonax_flaviventris-1",338.846342238024,"Empidonax_flaviventris",-62.735984,45.290147,-66.75,46.5,1970,2014,1970,2014,275.455672141814
"Empidonax_flaviventris-11","Empidonax_flaviventris-1",4529.59843374653,"Empidonax_flaviventris",-136.036766,63.748366,-66.75,46.5,1982,2014,1970,2014,3601.68977363179
"Empidonax_flaviventris-12","Empidonax_flaviventris-1",2864.83775049836,"Empidonax_flaviventris",-105.758445,55.410147,-66.75,46.5,1970,2014,1970,2014,2353.52842355289
"Empidonax_flaviventris-3","Empidonax_flaviventris-2",1808.65106438151,"Empidonax_flaviventris",-86,50,-63,45,1970,2014,1970,2012,1382.1995071128
"Empidonax_flaviventris-4","Empidonax_flaviventris-2",1192.54379801656,"Empidonax_flaviventris",-72,54,-63,45,1970,2014,1970,2012,1045.20418961573
"Empidonax_flaviventris-5","Empidonax_flaviventris-2",3786.11438727265,"Empidonax_flaviventris",-115,55,-63,45,1972,2012,1970,2012,2977.58504535616
"Empidonax_flaviventris-6","Empidonax_flaviventris-2",4418.42615205217,"Empidonax_flaviventris",-125.441985,56.159482,-63,45,1970,2014,1970,2012,3583.40917620652
"Empidonax_flaviventris-7","Empidonax_flaviventris-2",2675.9674949516,"Empidonax_flaviventris",-97.404876,55.443204,-63,45,1971,2014,1970,2012,2154.08360265709
"Empidonax_flaviventris-8","Empidonax_flaviventris-2",905.208104074023,"Empidonax_flaviventris",-60.79843,53.003392,-63,45,1974,2014,1970,2012,1253.13054485354
"Empidonax_flaviventris-9","Empidonax_flaviventris-2",4085.61356836097,"Empidonax_flaviventris",-120.52011,64.407745,-63,45,1974,2014,1970,2012,3382.9554853941
"Empidonax_flaviventris-10","Empidonax_flaviventris-2",38.3787057393128,"Empidonax_flaviventris",-62.735984,45.290147,-63,45,1970,2014,1970,2012,38.7053773552179
"Empidonax_flaviventris-11","Empidonax_flaviventris-2",4841.90919947554,"Empidonax_flaviventris",-136.036766,63.748366,-63,45,1982,2014,1970,2012,3859.68912222
"Empidonax_flaviventris-12","Empidonax_flaviventris-2",3198.79746230161,"Empidonax_flaviventris",-105.758445,55.410147,-63,45,1970,2014,1970,2012,2611.5277721411
"Empidonax_flaviventris-4","Empidonax_flaviventris-3",1055.38638916741,"Empidonax_flaviventris",-72,54,-86,50,1970,2014,1970,2014,991.23665193677
"Empidonax_flaviventris-5","Empidonax_flaviventris-3",2026.08704323337,"Empidonax_flaviventris",-115,55,-86,50,1972,2012,1970,2014,1802.94780145131
"Empidonax_flaviventris-6","Empidonax_flaviventris-3",2684.75768539708,"Empidonax_flaviventris",-125.441985,56.159482,-86,50,1970,2014,1970,2014,2338.65540730042
"Empidonax_flaviventris-7","Empidonax_flaviventris-3",976.98158350349,"Empidonax_flaviventris",-97.404876,55.443204,-86,50,1971,2014,1970,2014,846.547258748009
"Empidonax_flaviventris-8","Empidonax_flaviventris-3",1768.42232416284,"Empidonax_flaviventris",-60.79843,53.003392,-86,50,1974,2014,1970,2014,1576.99855361496
"Empidonax_flaviventris-9","Empidonax_flaviventris-3",2574.08777914735,"Empidonax_flaviventris",-120.52011,64.407745,-86,50,1974,2014,1970,2014,2075.41914148501
"Empidonax_flaviventris-10","Empidonax_flaviventris-3",1813.35466471945,"Empidonax_flaviventris",-62.735984,45.290147,-86,50,1970,2014,1970,2014,1397.56165153532
"Empidonax_flaviventris-11","Empidonax_flaviventris-3",3293.07308393811,"Empidonax_flaviventris",-136.036766,63.748366,-86,50,1982,2014,1970,2014,2552.15277831092
"Empidonax_flaviventris-12","Empidonax_flaviventris-3",1455.87106843071,"Empidonax_flaviventris",-105.758445,55.410147,-86,50,1970,2014,1970,2014,1304.62322580131
"Empidonax_flaviventris-5","Empidonax_flaviventris-4",2737.84294265228,"Empidonax_flaviventris",-115,55,-72,54,1972,2012,1970,2014,2577.00024159228
"Empidonax_flaviventris-6","Empidonax_flaviventris-4",3328.0219242337,"Empidonax_flaviventris",-125.441985,56.159482,-72,54,1970,2014,1970,2014,3084.73444124636
"Empidonax_flaviventris-7","Empidonax_flaviventris-4",1632.00884799987,"Empidonax_flaviventris",-97.404876,55.443204,-72,54,1971,2014,1970,2014,1592.62629269395
"Empidonax_flaviventris-8","Empidonax_flaviventris-4",749.122301082842,"Empidonax_flaviventris",-60.79843,53.003392,-72,54,1974,2014,1970,2014,672.414023613887
"Empidonax_flaviventris-9","Empidonax_flaviventris-4",2908.46301475269,"Empidonax_flaviventris",-120.52011,64.407745,-72,54,1974,2014,1970,2014,2821.49817543095
"Empidonax_flaviventris-10","Empidonax_flaviventris-4",1175.15670422896,"Empidonax_flaviventris",-62.735984,45.290147,-72,54,1970,2014,1970,2014,1060.56633403825
"Empidonax_flaviventris-11","Empidonax_flaviventris-4",3665.04625351795,"Empidonax_flaviventris",-136.036766,63.748366,-72,54,1982,2014,1970,2014,3298.23181225685
"Empidonax_flaviventris-12","Empidonax_flaviventris-4",2155.53928277616,"Empidonax_flaviventris",-105.758445,55.410147,-72,54,1970,2014,1970,2014,2050.70225974725
"Empidonax_flaviventris-6","Empidonax_flaviventris-5",668.9234708185,"Empidonax_flaviventris",-125.441985,56.159482,-115,55,1970,2014,1972,2012,618.795549174507
"Empidonax_flaviventris-7","Empidonax_flaviventris-5",1115.3421054411,"Empidonax_flaviventris",-97.404876,55.443204,-115,55,1971,2014,1972,2012,1017.63731569446
"Empidonax_flaviventris-8","Empidonax_flaviventris-5",3463.73720000781,"Empidonax_flaviventris",-60.79843,53.003392,-115,55,1974,2014,1972,2012,3219.10746311839
"Empidonax_flaviventris-9","Empidonax_flaviventris-5",1091.18696423639,"Empidonax_flaviventris",-120.52011,64.407745,-115,55,1974,2014,1972,2012,776.849116837873
"Empidonax_flaviventris-10","Empidonax_flaviventris-5",3783.94460323801,"Empidonax_flaviventris",-62.735984,45.290147,-115,55,1970,2014,1972,2012,2992.94718977868
"Empidonax_flaviventris-11","Empidonax_flaviventris-5",1527.56276876918,"Empidonax_flaviventris",-136.036766,63.748366,-115,55,1982,2014,1972,2012,1155.47680168733
