"pop_1","pop_2","dist","Binomial","Longitude1","Latitude1","Longitude2","Latitude2","first_year1","last_year1","first_year2","last_year2","cost"
"Passerculus_sandwichensis-13","Passerculus_sandwichensis-7",3293.07308393811,"Passerculus_sandwichensis",-136.036766,63.748366,-86,50,1973,2014,1970,2014,18137207.3605548
"Passerculus_sandwichensis-9","Passerculus_sandwichensis-8",2203.12464803962,"Passerculus_sandwichensis",-106,54,-72,54,1970,2014,1970,2014,15628864.1570335
"Passerculus_sandwichensis-10","Passerculus_sandwichensis-8",749.122301082842,"Passerculus_sandwichensis",-60.79843,53.003392,-72,54,1974,2014,1970,2014,5236797.23349153
"Passerculus_sandwichensis-11","Passerculus_sandwichensis-8",2908.46301475269,"Passerculus_sandwichensis",-120.52011,64.407745,-72,54,1974,2014,1970,2014,20969625.3617915
"Passerculus_sandwichensis-12","Passerculus_sandwichensis-8",1175.15670422896,"Passerculus_sandwichensis",-62.735984,45.290147,-72,54,1970,2014,1970,2014,9680875.56912469
"Passerculus_sandwichensis-13","Passerculus_sandwichensis-8",3665.04625351795,"Passerculus_sandwichensis",-136.036766,63.748366,-72,54,1973,2014,1970,2014,23252270.765716
"Passerculus_sandwichensis-10","Passerculus_sandwichensis-9",2943.76248346091,"Passerculus_sandwichensis",-60.79843,53.003392,-106,54,1974,2014,1970,2014,20362662.8426072
"Passerculus_sandwichensis-11","Passerculus_sandwichensis-9",1416.57439958897,"Passerculus_sandwichensis",-120.52011,64.407745,-106,54,1974,2014,1970,2014,8334829.14015786
"Passerculus_sandwichensis-12","Passerculus_sandwichensis-9",3209.06263442263,"Passerculus_sandwichensis",-62.735984,45.290147,-106,54,1970,2014,1970,2014,21081343.324511
"Passerculus_sandwichensis-13","Passerculus_sandwichensis-9",2012.20803273891,"Passerculus_sandwichensis",-136.036766,63.748366,-106,54,1973,2014,1970,2014,10544956.9698726
"Passerculus_sandwichensis-11","Passerculus_sandwichensis-10",3521.95080512561,"Passerculus_sandwichensis",-120.52011,64.407745,-60.79843,53.003392,1974,2014,1974,2014,25703424.0473652
"Passerculus_sandwichensis-12","Passerculus_sandwichensis-10",870.061281842238,"Passerculus_sandwichensis",-62.735984,45.290147,-60.79843,53.003392,1970,2014,1974,2014,11406987.4702981
"Passerculus_sandwichensis-13","Passerculus_sandwichensis-10",4270.32558735898,"Passerculus_sandwichensis",-136.036766,63.748366,-60.79843,53.003392,1973,2014,1974,2014,27986069.4512898
"Passerculus_sandwichensis-12","Passerculus_sandwichensis-11",4072.7302887614,"Passerculus_sandwichensis",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1974,2014,26422104.529269
"Passerculus_sandwichensis-13","Passerculus_sandwichensis-11",756.729116508275,"Passerculus_sandwichensis",-136.036766,63.748366,-120.52011,64.407745,1973,2014,1974,2014,2444900.89657138
"Passerculus_sandwichensis-13","Passerculus_sandwichensis-12",4829.22287665754,"Passerculus_sandwichensis",-136.036766,63.748366,-62.735984,45.290147,1973,2014,1970,2014,28704749.9331936
"Passerella_arborea-2","Passerella_arborea-1",3235.73113503513,"Passerella_arborea",-125.441985,56.159482,-88.14139,40.13306,1975,2012,1950,1976,21731589.4370263
"Passerella_arborea-3","Passerella_arborea-1",4052.78206076387,"Passerella_arborea",-136.036766,63.748366,-88.14139,40.13306,1973,2014,1950,1976,24585188.1254069
"Passerella_arborea-4","Passerella_arborea-1",3412.67647032219,"Passerella_arborea",-120.52011,64.407745,-88.14139,40.13306,1970,2014,1950,1976,22302542.7214823
"Passerella_arborea-3","Passerella_arborea-2",1027.89351041563,"Passerella_arborea",-136.036766,63.748366,-125.441985,56.159482,1973,2014,1975,2012,6164322.640296
"Passerella_arborea-4","Passerella_arborea-2",956.821056828829,"Passerella_arborea",-120.52011,64.407745,-125.441985,56.159482,1970,2014,1975,2012,5526150.20384457
"Passerella_arborea-4","Passerella_arborea-3",756.729116508275,"Passerella_arborea",-120.52011,64.407745,-136.036766,63.748366,1970,2014,1973,2014,2444900.89657138
"Passerella_iliaca-2","Passerella_iliaca-1",1088.08239717476,"Passerella_iliaca",-125,55,-136,63,1970,2014,1973,2014,6612813.97753372
"Passerella_iliaca-3","Passerella_iliaca-1",1486.25933621922,"Passerella_iliaca",-115,55,-136,63,1972,2012,1973,2014,8453633.4788521
"Passerella_iliaca-4","Passerella_iliaca-1",3683.51205634405,"Passerella_iliaca",-72,54,-136,63,1970,2014,1973,2014,23637777.4700236
"Passerella_iliaca-5","Passerella_iliaca-1",4603.34790457827,"Passerella_iliaca",-56,52,-136,63,1974,2014,1973,2014,30236964.4075253
"Passerella_iliaca-6","Passerella_iliaca-1",4550.19394387407,"Passerella_iliaca",-66.291594,46.666605,-136,63,1970,2014,1973,2014,26846675.953912
"Passerella_iliaca-7","Passerella_iliaca-1",777.241528428584,"Passerella_iliaca",-120.52011,64.407745,-136,63,1974,2014,1973,2014,2830407.60087899
"Passerella_iliaca-8","Passerella_iliaca-1",4844.09325733303,"Passerella_iliaca",-62.735984,45.290147,-136,63,1970,2014,1973,2014,29090256.6375011
"Passerella_iliaca-9","Passerella_iliaca-1",1895.48914766265,"Passerella_iliaca",-105.758445,55.410147,-136,63,1970,2014,1973,2014,9560069.5653916
"Passerella_iliaca-3","Passerella_iliaca-2",637.95816759453,"Passerella_iliaca",-115,55,-125,55,1972,2012,1970,2014,4470617.32248851
"Passerella_iliaca-4","Passerella_iliaca-2",3344.96012537843,"Passerella_iliaca",-72,54,-125,55,1970,2014,1970,2014,22312166.0893604
"Passerella_iliaca-5","Passerella_iliaca-2",4392.8453065494,"Passerella_iliaca",-56,52,-125,55,1974,2014,1970,2014,28911353.0268621
"Passerella_iliaca-6","Passerella_iliaca-2",4101.47930998243,"Passerella_iliaca",-66.291594,46.666605,-125,55,1970,2014,1970,2014,25521064.5732488
"Passerella_iliaca-7","Passerella_iliaca-2",1076.400496747,"Passerella_iliaca",-120.52011,64.407745,-125,55,1974,2014,1970,2014,6315114.77897322
"Passerella_iliaca-8","Passerella_iliaca-2",4413.8697467058,"Passerella_iliaca",-62.735984,45.290147,-125,55,1970,2014,1970,2014,27764645.2568379
"Passerella_iliaca-9","Passerella_iliaca-2",1219.24234366611,"Passerella_iliaca",-105.758445,55.410147,-125,55,1970,2014,1970,2014,7462702.14881723
"Passerella_iliaca-4","Passerella_iliaca-3",2737.84294265228,"Passerella_iliaca",-72,54,-115,55,1970,2014,1972,2012,18974582.9004591
"Passerella_iliaca-5","Passerella_iliaca-3",3803.77917302187,"Passerella_iliaca",-56,52,-115,55,1974,2014,1972,2012,25573769.8379608
"Passerella_iliaca-6","Passerella_iliaca-3",3470.62787251115,"Passerella_iliaca",-66.291594,46.666605,-115,55,1970,2014,1972,2012,22183481.3843475
"Passerella_iliaca-7","Passerella_iliaca-3",1091.18696423639,"Passerella_iliaca",-120.52011,64.407745,-115,55,1974,2014,1972,2012,6836251.95456953
"Passerella_iliaca-8","Passerella_iliaca-3",3783.94460323801,"Passerella_iliaca",-62.735984,45.290147,-115,55,1970,2014,1972,2012,24427062.0679366
"Passerella_iliaca-9","Passerella_iliaca-3",588.391099512328,"Passerella_iliaca",-105.758445,55.410147,-115,55,1970,2014,1972,2012,4125118.95991591
"Passerella_iliaca-5","Passerella_iliaca-4",1092.26281183137,"Passerella_iliaca",-56,52,-72,54,1974,2014,1970,2014,7340405.9189382
"Passerella_iliaca-6","Passerella_iliaca-4",910.863532668785,"Passerella_iliaca",-66.291594,46.666605,-72,54,1970,2014,1970,2014,7437294.88553558
"Passerella_iliaca-7","Passerella_iliaca-4",2908.46301475269,"Passerella_iliaca",-120.52011,64.407745,-72,54,1974,2014,1970,2014,20969625.3617915
"Passerella_iliaca-8","Passerella_iliaca-4",1175.15670422896,"Passerella_iliaca",-62.735984,45.290147,-72,54,1970,2014,1970,2014,9680875.56912469
"Passerella_iliaca-9","Passerella_iliaca-4",2155.53928277616,"Passerella_iliaca",-105.758445,55.410147,-72,54,1970,2014,1970,2014,15151283.2001218
"Passerella_iliaca-6","Passerella_iliaca-5",952.347277144956,"Passerella_iliaca",-66.291594,46.666605,-56,52,1970,2014,1974,2014,11028795.0386369
"Passerella_iliaca-7","Passerella_iliaca-5",3829.46252374567,"Passerella_iliaca",-120.52011,64.407745,-56,52,1974,2014,1974,2014,27568812.2992931
"Passerella_iliaca-8","Passerella_iliaca-5",895.460124215072,"Passerella_iliaca",-62.735984,45.290147,-56,52,1970,2014,1974,2014,13272375.722226
"Passerella_iliaca-9","Passerella_iliaca-5",3229.7494763529,"Passerella_iliaca",-105.758445,55.410147,-56,52,1970,2014,1974,2014,21750470.1376235
"Passerella_iliaca-7","Passerella_iliaca-6",3781.9658641491,"Passerella_iliaca",-120.52011,64.407745,-66.291594,46.666605,1974,2014,1970,2014,24178523.8456799
"Passerella_iliaca-8","Passerella_iliaca-6",314.81439847364,"Passerella_iliaca",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,2389773.9540751
"Passerella_iliaca-9","Passerella_iliaca-6",2883.26161717945,"Passerella_iliaca",-105.758445,55.410147,-66.291594,46.666605,1970,2014,1970,2014,18360181.6840103
"Passerella_iliaca-8","Passerella_iliaca-7",4072.7302887614,"Passerella_iliaca",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1974,2014,26422104.529269
"Passerella_iliaca-9","Passerella_iliaca-7",1290.48833089739,"Passerella_iliaca",-105.758445,55.410147,-120.52011,64.407745,1970,2014,1974,2014,7346320.99250172
"Passerella_iliaca-9","Passerella_iliaca-8",3196.25562815103,"Passerella_iliaca",-105.758445,55.410147,-62.735984,45.290147,1970,2014,1970,2014,20603762.3675994
"Passerina_cyanea-2","Passerina_cyanea-1",1055.38638916741,"Passerina_cyanea",-72,54,-86,50,1970,2014,1970,2014,7659156.37940841
"Passerina_cyanea-3","Passerina_cyanea-1",976.98158350349,"Passerina_cyanea",-97.404876,55.443204,-86,50,1970,2014,1970,2014,7202044.88413264
"Passerina_cyanea-3","Passerina_cyanea-2",1632.00884799987,"Passerina_cyanea",-97.404876,55.443204,-72,54,1970,2014,1970,2014,12405565.8130073
"Perdix_perdix-3","Perdix_perdix-2",1100.63902346417,"Perdix_perdix",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1970,2012,6830693.3260169
"Perdix_perdix-4","Perdix_perdix-2",574.141163101266,"Perdix_perdix",-105.758445,55.410147,-114.807219,55.142948,1970,2014,1970,2012,4000190.17378583
"Perdix_perdix-5","Perdix_perdix-2",1874.50110210871,"Perdix_perdix",-87.125633,51.433288,-114.807219,55.142948,1970,2014,1970,2012,12350015.3681788
"Perdix_perdix-6","Perdix_perdix-2",2695.8157002271,"Perdix_perdix",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1970,2012,17982366.3467338
"Perdix_perdix-4","Perdix_perdix-3",527.385762266412,"Perdix_perdix",-105.758445,55.410147,-97.404876,55.443204,1970,2014,1970,2014,3490256.86954655
"Perdix_perdix-5","Perdix_perdix-3",813.544757769533,"Perdix_perdix",-87.125633,51.433288,-97.404876,55.443204,1970,2014,1970,2014,5905927.06685705
"Perdix_perdix-6","Perdix_perdix-3",1598.24787924074,"Perdix_perdix",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1970,2014,11538278.045412
"Perdix_perdix-5","Perdix_perdix-4",1308.11982306877,"Perdix_perdix",-87.125633,51.433288,-105.758445,55.410147,1970,2014,1970,2014,8651644.45397164
"Perdix_perdix-6","Perdix_perdix-4",2125.04314211773,"Perdix_perdix",-73.107078,52.941847,-105.758445,55.410147,1970,2014,1970,2014,14283995.4325266
"Perdix_perdix-6","Perdix_perdix-5",969.726583565284,"Perdix_perdix",-73.107078,52.941847,-87.125633,51.433288,1970,2014,1970,2014,6542493.30200111
"Perisoreus_canadensis-2","Perisoreus_canadensis-1",676.774941061268,"Perisoreus_canadensis",-125.441985,56.159482,-114.807219,55.142948,1970,2014,1972,2012,4200092.57108684
"Perisoreus_canadensis-3","Perisoreus_canadensis-1",1100.63902346417,"Perisoreus_canadensis",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1972,2012,6830693.3260169
"Perisoreus_canadensis-4","Perisoreus_canadensis-1",3457.01678326725,"Perisoreus_canadensis",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1972,2012,22058552.5982174
"Perisoreus_canadensis-5","Perisoreus_canadensis-1",3446.93543990314,"Perisoreus_canadensis",-60.79843,53.003392,-114.807219,55.142948,1974,2014,1972,2012,23583452.7999028
"Perisoreus_canadensis-6","Perisoreus_canadensis-1",1078.84680739994,"Perisoreus_canadensis",-120.52011,64.407745,-114.807219,55.142948,1974,2014,1972,2012,6732552.31994465
"Perisoreus_canadensis-7","Perisoreus_canadensis-1",3770.19872045143,"Perisoreus_canadensis",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1972,2012,24302133.2818065
"Perisoreus_canadensis-8","Perisoreus_canadensis-1",1874.50110210871,"Perisoreus_canadensis",-87.125633,51.433288,-114.807219,55.142948,1970,2014,1972,2012,12350015.3681788
"Perisoreus_canadensis-9","Perisoreus_canadensis-1",2695.8157002271,"Perisoreus_canadensis",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1972,2012,17982366.3467338
"Perisoreus_canadensis-10","Perisoreus_canadensis-1",574.141163101266,"Perisoreus_canadensis",-105.758445,55.410147,-114.807219,55.142948,1972,2014,1972,2012,4000190.17378583
"Perisoreus_canadensis-11","Perisoreus_canadensis-1",1524.06277071799,"Perisoreus_canadensis",-136.036766,63.748366,-114.807219,55.142948,1973,2014,1972,2012,8765257.1555461
"Perisoreus_canadensis-3","Perisoreus_canadensis-2",1743.94409296561,"Perisoreus_canadensis",-97.404876,55.443204,-125.441985,56.159482,1970,2014,1970,2014,9873975.15806541
"Perisoreus_canadensis-4","Perisoreus_canadensis-2",4103.12507739161,"Perisoreus_canadensis",-66.291594,46.666605,-125.441985,56.159482,1970,2014,1970,2014,25111195.5819715
"Perisoreus_canadensis-5","Perisoreus_canadensis-2",4030.62109264126,"Perisoreus_canadensis",-60.79843,53.003392,-125.441985,56.159482,1974,2014,1970,2014,26636095.7836568
"Perisoreus_canadensis-6","Perisoreus_canadensis-2",956.821056828829,"Perisoreus_canadensis",-120.52011,64.407745,-125.441985,56.159482,1974,2014,1970,2014,5526150.20384457
"Perisoreus_canadensis-7","Perisoreus_canadensis-2",4414.03644038297,"Perisoreus_canadensis",-62.735984,45.290147,-125.441985,56.159482,1970,2014,1970,2014,27354776.2655606
"Perisoreus_canadensis-8","Perisoreus_canadensis-2",2538.82553556508,"Perisoreus_canadensis",-87.125633,51.433288,-125.441985,56.159482,1970,2014,1970,2014,15402658.3519329
"Perisoreus_canadensis-9","Perisoreus_canadensis-2",3315.67886062118,"Perisoreus_canadensis",-73.107078,52.941847,-125.441985,56.159482,1970,2014,1970,2014,21035009.3304878
"Perisoreus_canadensis-10","Perisoreus_canadensis-2",1230.70581655474,"Perisoreus_canadensis",-105.758445,55.410147,-125.441985,56.159482,1972,2014,1970,2014,7052833.15753991
"Perisoreus_canadensis-11","Perisoreus_canadensis-2",1027.89351041563,"Perisoreus_canadensis",-136.036766,63.748366,-125.441985,56.159482,1973,2014,1970,2014,6164322.640296
"Perisoreus_canadensis-4","Perisoreus_canadensis-3",2360.46737892481,"Perisoreus_canadensis",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1970,2014,15614464.2968957
"Perisoreus_canadensis-5","Perisoreus_canadensis-3",2369.80926510305,"Perisoreus_canadensis",-60.79843,53.003392,-97.404876,55.443204,1974,2014,1970,2014,17139364.498581
"Perisoreus_canadensis-6","Perisoreus_canadensis-3",1614.98734390927,"Perisoreus_canadensis",-120.52011,64.407745,-97.404876,55.443204,1974,2014,1970,2014,9274257.54770496
"Perisoreus_canadensis-7","Perisoreus_canadensis-3",2672.53612521533,"Perisoreus_canadensis",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,17858044.9804848
"Perisoreus_canadensis-8","Perisoreus_canadensis-3",813.544757769533,"Perisoreus_canadensis",-87.125633,51.433288,-97.404876,55.443204,1970,2014,1970,2014,5905927.06685705
"Perisoreus_canadensis-9","Perisoreus_canadensis-3",1598.24787924074,"Perisoreus_canadensis",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1970,2014,11538278.045412
"Perisoreus_canadensis-10","Perisoreus_canadensis-3",527.385762266412,"Perisoreus_canadensis",-105.758445,55.410147,-97.404876,55.443204,1972,2014,1970,2014,3490256.86954655
"Perisoreus_canadensis-11","Perisoreus_canadensis-3",2319.29585158396,"Perisoreus_canadensis",-136.036766,63.748366,-97.404876,55.443204,1973,2014,1970,2014,11556902.9516295
"Perisoreus_canadensis-5","Perisoreus_canadensis-4",807.6278342471,"Perisoreus_canadensis",-60.79843,53.003392,-66.291594,46.666605,1974,2014,1970,2014,9163406.78670895
"Perisoreus_canadensis-6","Perisoreus_canadensis-4",3781.9658641491,"Perisoreus_canadensis",-120.52011,64.407745,-66.291594,46.666605,1974,2014,1970,2014,24178523.8456799
"Perisoreus_canadensis-7","Perisoreus_canadensis-4",314.81439847364,"Perisoreus_canadensis",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,2389773.9540751
"Perisoreus_canadensis-8","Perisoreus_canadensis-4",1603.38742980375,"Perisoreus_canadensis",-87.125633,51.433288,-66.291594,46.666605,1970,2014,1970,2014,10618679.5534847
"Perisoreus_canadensis-9","Perisoreus_canadensis-4",852.255453591825,"Perisoreus_canadensis",-73.107078,52.941847,-66.291594,46.666605,1970,2014,1970,2014,6979189.5583617
"Perisoreus_canadensis-10","Perisoreus_canadensis-4",2883.26161717945,"Perisoreus_canadensis",-105.758445,55.410147,-66.291594,46.666605,1972,2014,1970,2014,18360181.6840103
"Perisoreus_canadensis-11","Perisoreus_canadensis-4",4537.54575878862,"Perisoreus_canadensis",-136.036766,63.748366,-66.291594,46.666605,1973,2014,1970,2014,26461169.2496044
"Perisoreus_canadensis-6","Perisoreus_canadensis-5",3521.95080512561,"Perisoreus_canadensis",-120.52011,64.407745,-60.79843,53.003392,1974,2014,1974,2014,25703424.0473652
"Perisoreus_canadensis-7","Perisoreus_canadensis-5",870.061281842238,"Perisoreus_canadensis",-62.735984,45.290147,-60.79843,53.003392,1970,2014,1974,2014,11406987.4702981
"Perisoreus_canadensis-8","Perisoreus_canadensis-5",1793.79415729332,"Perisoreus_canadensis",-87.125633,51.433288,-60.79843,53.003392,1970,2014,1974,2014,12143579.7551701
"Perisoreus_canadensis-9","Perisoreus_canadensis-5",824.140865528919,"Perisoreus_canadensis",-73.107078,52.941847,-60.79843,53.003392,1970,2014,1974,2014,5862509.09904144
"Perisoreus_canadensis-10","Perisoreus_canadensis-5",2887.99308642592,"Perisoreus_canadensis",-105.758445,55.410147,-60.79843,53.003392,1972,2014,1974,2014,19885081.8856956
"Perisoreus_canadensis-11","Perisoreus_canadensis-5",4270.32558735898,"Perisoreus_canadensis",-136.036766,63.748366,-60.79843,53.003392,1973,2014,1974,2014,27986069.4512898
"Perisoreus_canadensis-7","Perisoreus_canadensis-6",4072.7302887614,"Perisoreus_canadensis",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1974,2014,26422104.529269
"Perisoreus_canadensis-8","Perisoreus_canadensis-6",2400.4601009284,"Perisoreus_canadensis",-87.125633,51.433288,-120.52011,64.407745,1970,2014,1974,2014,14618217.4678159
"Perisoreus_canadensis-9","Perisoreus_canadensis-6",2936.3279276146,"Perisoreus_canadensis",-73.107078,52.941847,-120.52011,64.407745,1970,2014,1974,2014,20102337.5941962
"Perisoreus_canadensis-10","Perisoreus_canadensis-6",1290.48833089739,"Perisoreus_canadensis",-105.758445,55.410147,-120.52011,64.407745,1972,2014,1974,2014,7346320.99250172
"Perisoreus_canadensis-11","Perisoreus_canadensis-6",756.729116508275,"Perisoreus_canadensis",-136.036766,63.748366,-120.52011,64.407745,1973,2014,1974,2014,2444900.89657138
"Perisoreus_canadensis-8","Perisoreus_canadensis-7",1918.17062349111,"Perisoreus_canadensis",-87.125633,51.433288,-62.735984,45.290147,1970,2014,1970,2014,12862260.2370739
"Perisoreus_canadensis-9","Perisoreus_canadensis-7",1136.40367599816,"Perisoreus_canadensis",-73.107078,52.941847,-62.735984,45.290147,1970,2014,1970,2014,9222770.24195081
"Perisoreus_canadensis-10","Perisoreus_canadensis-7",3196.25562815103,"Perisoreus_canadensis",-105.758445,55.410147,-62.735984,45.290147,1972,2014,1970,2014,20603762.3675994
"Perisoreus_canadensis-11","Perisoreus_canadensis-7",4829.22287665754,"Perisoreus_canadensis",-136.036766,63.748366,-62.735984,45.290147,1973,2014,1970,2014,28704749.9331936
"Perisoreus_canadensis-9","Perisoreus_canadensis-8",969.726583565284,"Perisoreus_canadensis",-73.107078,52.941847,-87.125633,51.433288,1970,2014,1970,2014,6542493.30200111
"Perisoreus_canadensis-10","Perisoreus_canadensis-8",1308.11982306877,"Perisoreus_canadensis",-105.758445,55.410147,-87.125633,51.433288,1972,2014,1970,2014,8651644.45397164
"Perisoreus_canadensis-11","Perisoreus_canadensis-8",3123.42347372968,"Perisoreus_canadensis",-136.036766,63.748366,-87.125633,51.433288,1973,2014,1970,2014,16900862.8717405
"Perisoreus_canadensis-10","Perisoreus_canadensis-9",2125.04314211773,"Perisoreus_canadensis",-105.758445,55.410147,-73.107078,52.941847,1972,2014,1970,2014,14283995.4325266
"Perisoreus_canadensis-11","Perisoreus_canadensis-9",3692.84429534578,"Perisoreus_canadensis",-136.036766,63.748366,-73.107078,52.941847,1973,2014,1970,2014,22384982.9981208
"Perisoreus_canadensis-11","Perisoreus_canadensis-10",1916.90844331334,"Perisoreus_canadensis",-136.036766,63.748366,-105.758445,55.410147,1973,2014,1972,2014,9556448.82221647
"Peromyscus_maniculatus-2","Peromyscus_maniculatus-1",2761.79219703916,"Peromyscus_maniculatus",-115.35,51.1,-78.523333,45.595278,1987,1997,1972,1991,16537748.3371686
"Peromyscus_maniculatus-4","Peromyscus_maniculatus-1",3043.73376193396,"Peromyscus_maniculatus",-109.16667,31.83333,-78.523333,45.595278,1978,1987,1972,1991,17799310.3107787
"Peromyscus_maniculatus-27","Peromyscus_maniculatus-1",2745.85265105263,"Peromyscus_maniculatus",-115.11018,50.867965,-78.523333,45.595278,1979,1997,1972,1991,16282708.5657965
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-1",4156.62168553775,"Peromyscus_maniculatus",-138.41045,61.027592,-78.523333,45.595278,1976,2013,1972,1991,24966972.4117398
"Peromyscus_maniculatus-4","Peromyscus_maniculatus-2",2203.96549810525,"Peromyscus_maniculatus",-109.16667,31.83333,-115.35,51.1,1978,1987,1987,1997,15430158.6084596
"Peromyscus_maniculatus-5","Peromyscus_maniculatus-2",319.415798751627,"Peromyscus_maniculatus",-119.566667,50.066667,-115.35,51.1,1993,2002,1987,1997,2432300.98156711
"Peromyscus_maniculatus-6","Peromyscus_maniculatus-2",359.089355222179,"Peromyscus_maniculatus",-119.883333,49.666667,-115.35,51.1,1993,2002,1987,1997,2851097.83017439
"Peromyscus_maniculatus-21","Peromyscus_maniculatus-2",430.620249617265,"Peromyscus_maniculatus",-109.28787,50.54573,-115.35,51.1,1997,2011,1987,1997,3080483.95879184
"Peromyscus_maniculatus-27","Peromyscus_maniculatus-2",30.8163463569149,"Peromyscus_maniculatus",-115.11018,50.867965,-115.35,51.1,1979,1997,1987,1997,255039.771372022
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-2",1793.59945103906,"Peromyscus_maniculatus",-138.41045,61.027592,-115.35,51.1,1976,2013,1987,1997,11011489.320669
"Peromyscus_maniculatus-27","Peromyscus_maniculatus-4",2174.58938647226,"Peromyscus_maniculatus",-115.11018,50.867965,-109.16667,31.83333,1979,1997,1978,1987,15290962.0804648
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-4",3880.93238833008,"Peromyscus_maniculatus",-138.41045,61.027592,-109.16667,31.83333,1976,2013,1978,1987,25833440.2702789
"Peromyscus_maniculatus-6","Peromyscus_maniculatus-5",49.9899067404816,"Peromyscus_maniculatus",-119.883333,49.666667,-119.566667,50.066667,1993,2002,1993,2002,513700.561143341
"Peromyscus_maniculatus-21","Peromyscus_maniculatus-5",732.154859392812,"Peromyscus_maniculatus",-109.28787,50.54573,-119.566667,50.066667,1997,2011,1993,2002,4917874.84529647
"Peromyscus_maniculatus-26","Peromyscus_maniculatus-5",337.163015675115,"Peromyscus_maniculatus",-115.12,51.17,-119.566667,50.066667,2002,2011,1993,2002,2653642.28435229
"Peromyscus_maniculatus-27","Peromyscus_maniculatus-5",328.070780339815,"Peromyscus_maniculatus",-115.11018,50.867965,-119.566667,50.066667,1979,1997,1993,2002,2506999.2443913
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-5",1690.21241272247,"Peromyscus_maniculatus",-138.41045,61.027592,-119.566667,50.066667,1976,2013,1993,2002,11291892.6011443
"Peromyscus_maniculatus-21","Peromyscus_maniculatus-6",762.114195085399,"Peromyscus_maniculatus",-109.28787,50.54573,-119.883333,49.666667,1997,2011,1993,2002,5046635.69229392
"Peromyscus_maniculatus-26","Peromyscus_maniculatus-6",376.940526733064,"Peromyscus_maniculatus",-115.12,51.17,-119.883333,49.666667,2002,2011,1993,2002,3072439.13295957
"Peromyscus_maniculatus-27","Peromyscus_maniculatus-6",364.9327417067,"Peromyscus_maniculatus",-115.11018,50.867965,-119.883333,49.666667,1979,1997,1993,2002,2925796.09299857
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-6",1712.82904204644,"Peromyscus_maniculatus",-138.41045,61.027592,-119.883333,49.666667,1976,2013,1993,2002,11281426.3793212
"Peromyscus_maniculatus-26","Peromyscus_maniculatus-21",415.558090563587,"Peromyscus_maniculatus",-115.12,51.17,-109.28787,50.54573,2002,2011,1997,2011,2968438.25082665
"Peromyscus_maniculatus-27","Peromyscus_maniculatus-21",411.913461682927,"Peromyscus_maniculatus",-115.11018,50.867965,-109.28787,50.54573,1979,1997,1997,2011,2825444.18741982
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-21",2136.8894883926,"Peromyscus_maniculatus",-138.41045,61.027592,-109.28787,50.54573,1976,2013,1997,2011,13211954.400794
"Peromyscus_maniculatus-29","Peromyscus_maniculatus-21",1954.98311985657,"Peromyscus_maniculatus",-135.05,60.716667,-109.28787,50.54573,2005,2020,1997,2011,12385957.5620923
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-26",1798.94889516738,"Peromyscus_maniculatus",-138.41045,61.027592,-115.12,51.17,1976,2013,2002,2011,11108773.3430707
"Peromyscus_maniculatus-29","Peromyscus_maniculatus-26",1623.39180385497,"Peromyscus_maniculatus",-135.05,60.716667,-115.12,51.17,2005,2020,2002,2011,10282776.504369
"Peromyscus_maniculatus-28","Peromyscus_maniculatus-27",1823.95630063051,"Peromyscus_maniculatus",-138.41045,61.027592,-115.11018,50.867965,1976,2013,1979,1997,11266529.092041
"Peromyscus_maniculatus-29","Peromyscus_maniculatus-28",185.327537424342,"Peromyscus_maniculatus",-135.05,60.716667,-138.41045,61.027592,2005,2020,1976,2013,944250.629300068
"Petrochelidon_pyrrhonota-3","Petrochelidon_pyrrhonota-2",637.95816759453,"Petrochelidon_pyrrhonota",-125,55,-115,55,1970,2014,1970,2014,4470617.32248851
"Petrochelidon_pyrrhonota-4","Petrochelidon_pyrrhonota-2",1146.12518936425,"Petrochelidon_pyrrhonota",-97,55,-115,55,1970,2014,1970,2014,7353114.37986788
"Petrochelidon_pyrrhonota-5","Petrochelidon_pyrrhonota-2",3451.76309172235,"Petrochelidon_pyrrhonota",-66.75,46.5,-115,55,1970,2014,1970,2014,21985656.5136687
